Account address,Show boosts,Notify on new posts,Languages,Display name,Bio,Local URL,URL,Local URL,Avatar URL
AshaRangappa@masto.ai,true,false,,Asha Rangappa,<p>Lawyer and former FBI Special Agent. Now teach courses on national security law and Russian disinformation at Yale's Jackson School of Global Affairs. I go on TV when Trump commits crimes to explain why it's illegal. I love wine &amp; fries. And steam mops. 🍷🍟</p>,https://infosec.exchange/@AshaRangappa@masto.ai,https://masto.ai/@AshaRangappa,https://infosec.exchange/@AshaRangappa@masto.ai,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/405/024/918/170/548/original/c622ecbc08653b56.png
REALGJZig@mastodon.world,true,false,,REAL GJ Zig Ⓜ️🏳️‍🌈🇺🇸,"<p>This is me. Is that you? <br><a href=""https://mastodon.world/tags/MeidasMighty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MeidasMighty</span></a> Ⓜ️<br>🏳️‍🌈🇺🇸🖖<br>Historian<br>Factualist<br>Politcal &amp; News junkie<br>Tweeter Refugee<br>part-time blogger/full-time wise*ss </p><p>A GenXer who doesn't need a weatherman to know which way the wind blows</p><p>linktr.ee/realgjzig</p>",https://infosec.exchange/@REALGJZig@mastodon.world,https://mastodon.world/@REALGJZig,https://infosec.exchange/@REALGJZig@mastodon.world,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/383/324/228/738/916/original/589428b8f72bd3f7.jpg
Calltoactivism@universeodon.com,true,false,,CALL TO ACTIVISM :verified:,<p>We’re Democrats taking ACTION to 🛑 stop playing nice to defeat MAGA. Follow us so Trump loses the popular vote for the THIRD time.</p>,https://infosec.exchange/@Calltoactivism@universeodon.com,https://universeodon.com/@Calltoactivism,https://infosec.exchange/@Calltoactivism@universeodon.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/378/135/860/069/089/original/d7f4587f62f26859.png
MeidasStaciOG@mstdn.social,true,false,,Meidas-Staci,,https://infosec.exchange/@MeidasStaciOG@mstdn.social,https://mstdn.social/@MeidasStaciOG,https://infosec.exchange/@MeidasStaciOG@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/378/118/869/571/006/original/b19a99a197c92a22.jpeg
MeidasBodhi@mastodon.world,true,false,,MeidasBodhi,"<p>Never Trump.  Pro-Democracy. <a href=""https://mastodon.world/tags/MeidasTouch"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MeidasTouch</span></a> <a href=""https://mastodon.world/tags/MeidasMighty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MeidasMighty</span></a> <a href=""https://mastodon.world/tags/ProDemocracy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ProDemocracy</span></a> <a href=""https://mastodon.world/tags/Climate"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Climate</span></a> <a href=""https://mastodon.world/tags/Science"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Science</span></a> <a href=""https://mastodon.world/tags/Blue"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Blue</span></a> <a href=""https://mastodon.world/tags/Liberal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Liberal</span></a></p>",https://infosec.exchange/@MeidasBodhi@mastodon.world,https://mastodon.world/@MeidasBodhi,https://infosec.exchange/@MeidasBodhi@mastodon.world,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/370/390/211/305/040/original/250c8664a4bf7452.jpeg
ArleneMach@mstdn.party,true,false,,ArleneMach,"<p>Artist, not a bot.</p>",https://infosec.exchange/@ArleneMach@mstdn.party,https://mstdn.party/@ArleneMach,https://infosec.exchange/@ArleneMach@mstdn.party,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/368/903/886/875/124/original/1897113c4471a5b5.jpeg
tbonier@ohai.social,true,false,,Tom Bonier,"<p>CEO @ TargetSmart, Adjunct Lecturer @ Howard U, Member @ SEIU Local 500 press inquiries @ press@targetsmart.com</p>",https://infosec.exchange/@tbonier@ohai.social,https://ohai.social/@tbonier,https://infosec.exchange/@tbonier@ohai.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/364/907/827/222/895/original/2a7cdd627416e11c.png
Meidas_Karine@mastodon.world,true,false,,Meidas_Karine,"<p>🐦Bird Site Refugee looking for friends both old and new. <a href=""https://mastodon.world/tags/MeidasMighty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MeidasMighty</span></a> 🇺🇦Slava Ukraini 🐾Animal lover &amp; 🐶 Mom 🏳️‍🌈Ally 🚫MAGA <a href=""https://mastodon.world/tags/TwitterMigration"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TwitterMigration</span></a> <a href=""https://mastodon.world/tags/TwitterRefugee"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TwitterRefugee</span></a></p>",https://infosec.exchange/@Meidas_Karine@mastodon.world,https://mastodon.world/@Meidas_Karine,https://infosec.exchange/@Meidas_Karine@mastodon.world,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/362/761/439/205/857/original/4f7801134a52b099.png
michelleplant@c.im,true,false,,michelleplant,,https://infosec.exchange/@michelleplant@c.im,https://c.im/@michelleplant,https://infosec.exchange/@michelleplant@c.im,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/362/301/863/266/007/original/ace803ffd38bc869.png
georgetakei@universeodon.com,true,false,,George Takei :verified: 🏳️‍🌈🖖🏽,<p>I boldly went to this new site. Follow for more recipes and tips.</p>,https://infosec.exchange/@georgetakei@universeodon.com,https://universeodon.com/@georgetakei,https://infosec.exchange/@georgetakei@universeodon.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/355/700/617/724/363/original/9b349c9ad484cf7e.jpg
iamgabesanchez@mstdn.social,true,false,,Gabe Sanchez :verified:,"<p>Comedian • Satirist • Taco Connoisseur • Webby Award Winner • Host of ""What Was That? with Gabe Sanchez""</p>",https://infosec.exchange/@iamgabesanchez@mstdn.social,https://mstdn.social/@iamgabesanchez,https://infosec.exchange/@iamgabesanchez@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/351/409/831/112/177/original/f15d6fe1d4388338.jpg
thetonymichaels@mstdn.social,true,false,,Tony Michaels 🎙,"<p>Host - The Tony Michaels Podcast Mon-Fri  12-2pm ET 📺  All Links 👇 <a href=""https://linktr.ee/thetonymichaels"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">linktr.ee/thetonymichaels</span><span class=""invisible""></span></a> YouTube Channel 👇 <a href=""http://youtube.com/c/TonyMichaelsPodcast"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class=""ellipsis"">youtube.com/c/TonyMichaelsPodc</span><span class=""invisible"">ast</span></a></p>",https://infosec.exchange/@thetonymichaels@mstdn.social,https://mstdn.social/@thetonymichaels,https://infosec.exchange/@thetonymichaels@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/342/979/865/351/501/original/dfacf5d9171ad5ff.png
AdamParkhomenko@mstdn.social,true,false,,Adam Parkhomenko :verified:,<p>Dem Strategist. Dad. Ukrainian-American. Son Cam’s my life. My better half is Ally Sammarco.</p>,https://infosec.exchange/@AdamParkhomenko@mstdn.social,https://mstdn.social/@AdamParkhomenko,https://infosec.exchange/@AdamParkhomenko@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/331/416/599/031/983/original/9740533abe04fe5c.png
lindyli@mas.to,true,false,,lindyli,"<p>political commentator. this is my ONLY mastodon account I’m <span class=""h-card""><a href=""https://mas.to/@lindyli"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>lindyli</span></a></span> on twitter and @lindy_li on insta. love you all ♥️</p>",https://infosec.exchange/@lindyli@mas.to,https://mas.to/@lindyli,https://infosec.exchange/@lindyli@mas.to,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/323/868/447/574/951/original/6c339ba192fc17e2.png
Jojofromjerz@mastodon.social,true,false,,JoJoFromJerz,<p>You know me from Twitter. Hi.</p>,https://infosec.exchange/@Jojofromjerz@mastodon.social,https://mastodon.social/@Jojofromjerz,https://infosec.exchange/@Jojofromjerz@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/322/940/897/282/453/original/d4d25e8c448a2202.jpeg
Kim@masto.ai,true,false,,Kim :verified:,,https://infosec.exchange/@Kim@masto.ai,https://masto.ai/@Kim,https://infosec.exchange/@Kim@masto.ai,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/322/066/590/786/771/original/cb54bf96a52ca94c.jpeg
kurteichenwald@mastodon.cloud,true,false,,Kurt Eichenwald :verified:,"<p>Senior Investigative Editor, The Conversation. NYT bestselling author of six books, former senior writer with NYT &amp; Newsweek. Subscribe to my Substack on MAGA threat: threats.substack.com</p>",https://infosec.exchange/@kurteichenwald@mastodon.cloud,https://mastodon.cloud/@kurteichenwald,https://infosec.exchange/@kurteichenwald@mastodon.cloud,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/316/677/153/566/408/original/39257ced4e382b54.png
Acyn@mstdn.social,true,false,,Acyn,,https://infosec.exchange/@Acyn@mstdn.social,https://mstdn.social/@Acyn,https://infosec.exchange/@Acyn@mstdn.social,https://infosec.exchange/avatars/original/missing.png
marcelias@mas.to,true,false,,Marc Elias,"<p>Founder of <span class=""h-card""><a href=""https://mas.to/@democracydocket"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>democracydocket</span></a></span>. Partner at Elias Law Group. My dog's name is Bode.</p>",https://infosec.exchange/@marcelias@mas.to,https://mas.to/@marcelias,https://infosec.exchange/@marcelias@mas.to,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/299/998/521/983/356/original/9e4cca2c9a426abe.png
tedlieu@fosstodon.org,true,false,,Ted Lieu,"<p>Husband of Betty, the love of my life. Father of two great kids. USAF veteran. Member of Congress. In that order. Also, empathy is good.</p>",https://infosec.exchange/@tedlieu@fosstodon.org,https://fosstodon.org/@tedlieu,https://infosec.exchange/@tedlieu@fosstodon.org,https://infosec.exchange/avatars/original/missing.png
pkrugman@mastodon.online,true,false,,Paul Krugman,<p>Academic and writer for the New York Times</p>,https://infosec.exchange/@pkrugman@mastodon.online,https://mastodon.online/@pkrugman,https://infosec.exchange/@pkrugman@mastodon.online,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/296/914/622/431/242/original/2b25d775d5210975.jpg
mehdihasan@journa.host,true,false,,Mehdi Hasan,<p>Host on MSNBC and MSNBC on Peacock</p>,https://infosec.exchange/@mehdihasan@journa.host,https://journa.host/@mehdihasan,https://infosec.exchange/@mehdihasan@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/294/787/257/876/294/original/40048121a90d97d1.png
rexchapman@sfba.social,true,false,,Rex Chapman,,https://infosec.exchange/@rexchapman@sfba.social,https://sfba.social/@rexchapman,https://infosec.exchange/@rexchapman@sfba.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/293/892/119/030/799/original/6ad02c834a107795.png
KlasfeldReports@journa.host,true,false,,Adam Klasfeld,"<p>Soon: Senior legal correspondent, The Messenger. Previously: Managing editor, Law&amp;Crime.On top of the legal beat for more than a decade covering some of the most significant cases in recent memory, in NYC, DC, Guantánamo Bay and beyond. Websites:  <a href=""https://www.adamklasfeld.com"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">adamklasfeld.com</span><span class=""invisible""></span></a> </p>",https://infosec.exchange/@KlasfeldReports@journa.host,https://journa.host/@KlasfeldReports,https://infosec.exchange/@KlasfeldReports@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/293/664/368/404/165/original/0ad6fd4c00cf8ca7.jpeg
juddlegum@journa.host,true,false,,Judd Legum,"<p>Founder and author of Popular Information, an independent political newsletter. judd@popular.info</p>",https://infosec.exchange/@juddlegum@journa.host,https://journa.host/@juddlegum,https://infosec.exchange/@juddlegum@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/293/469/797/584/594/original/572a96a0dc2bc133.jpeg
mollyjongfast@journa.host,true,false,,Molly JongFast,<p>Vanity Fair and Fast Politics</p>,https://infosec.exchange/@mollyjongfast@journa.host,https://journa.host/@mollyjongfast,https://infosec.exchange/@mollyjongfast@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/292/105/480/403/456/original/2872dd689777f38d.png
shannonrwatts@mstdn.social,true,false,,Shannon Watts,<p>Founder of Moms Demand Action</p>,https://infosec.exchange/@shannonrwatts@mstdn.social,https://mstdn.social/@shannonrwatts,https://infosec.exchange/@shannonrwatts@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/291/786/388/228/678/original/2b84901e8cac247e.png
DevinCow@mastodon.online,true,false,,DevinCow,,https://infosec.exchange/@DevinCow@mastodon.online,https://mastodon.online/@DevinCow,https://infosec.exchange/@DevinCow@mastodon.online,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/289/066/497/071/511/original/1d970ba27606e91d.png
msignorile@mstdn.social,true,false,,Michelangelo Signorile,"<p>Host, ""The Michelangelo Signorile Show"", SiriusXM, SXMProgress, 3-6 ET M-F | Writer, The Signorile Report, newsletter | best-selling author 5 books | Pit bull lover |</p><p>The Signorile Report: <a href=""https://signorile.substack.com/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">signorile.substack.com/</span><span class=""invisible""></span></a>      </p><p>SiriusXM: <a href=""https://www.siriusxm.com/channels/siriusxm-progress"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">siriusxm.com/channels/siriusxm</span><span class=""invisible"">-progress</span></a> </p><p><a href=""https://mstdn.social/tags/politics"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>politics</span></a> <a href=""https://mstdn.social/tags/LGBTQ"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>LGBTQ</span></a> <a href=""https://mstdn.social/tags/dogs"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>dogs</span></a> <a href=""https://mstdn.social/tags/cooking"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>cooking</span></a> <a href=""https://mstdn.social/tags/baking"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>baking</span></a> <a href=""https://mstdn.social/tags/bread"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>bread</span></a> <a href=""https://mstdn.social/tags/running"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>running</span></a></p>",https://infosec.exchange/@msignorile@mstdn.social,https://mstdn.social/@msignorile,https://infosec.exchange/@msignorile@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/288/913/056/875/047/original/8041563773e15964.png
CREW@mstdn.social,true,false,,Citizens for Ethics,<p>CREW uses high-impact legal actions to target government officials who sacrifice the common good to special interests.</p>,https://infosec.exchange/@CREW@mstdn.social,https://mstdn.social/@CREW,https://infosec.exchange/@CREW@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/288/731/258/505/893/original/8d9c2fb7aaf3cee7.jpg
markhertling@mstdn.social,true,false,,Mark Hertling,"<p>Retired Soldier. Loves family, dedicated to our nation.  Studies leadership, national security &amp; healthcare.  CNN Military Analyst, Commissioner/Chairman of American Battle Monuments Commission</p>",https://infosec.exchange/@markhertling@mstdn.social,https://mstdn.social/@markhertling,https://infosec.exchange/@markhertling@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/287/013/229/600/223/original/a558ccff00db3e1c.jpeg
katiephang@mstdn.social,true,false,,Katie Phang,"<p>Host of “The Katie Phang Show” on MSNBC and Peacock | Legal Contributor, NBC and MSNBC | Mom to Charlotte 👧🏻 and Lola  🐶 | <a href=""https://mstdn.social/tags/ProtectDemocracy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ProtectDemocracy</span></a></p>",https://infosec.exchange/@katiephang@mstdn.social,https://mstdn.social/@katiephang,https://infosec.exchange/@katiephang@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/286/743/184/664/602/original/2955671851b56801.jpeg
JoyceVance@mstdn.social,true,false,,Joyce Vance,"<p>@UALawSchool |<span class=""h-card""><a href=""https://mstdn.social/@Msnbc"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>Msnbc</span></a></span> &amp; @NBCNews |Podcasts <a href=""https://mstdn.social/tags/SistersInLaw"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SistersInLaw</span></a> &amp; Cafe Insider|Obama US Atty |25 year fed'l prosecutor|Wife &amp; Mom of 4|Knits a lot| Read me at joycevance.substack.com</p>",https://infosec.exchange/@JoyceVance@mstdn.social,https://mstdn.social/@JoyceVance,https://infosec.exchange/@JoyceVance@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/286/574/273/171/206/original/6f881103d991c9e9.png
MuellerSheWrote@mastodon.online,true,false,,Mueller She Wrote,<p>Let’s give this a try!</p>,https://infosec.exchange/@MuellerSheWrote@mastodon.online,https://mastodon.online/@MuellerSheWrote,https://infosec.exchange/@MuellerSheWrote@mastodon.online,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/283/453/479/670/168/original/355c480b9e7aec71.png
kathygriffin@mstdn.social,true,false,,Kathy Griffin,<p>Mayor of Zero F**ksville. 2-Time Emmy and Grammy Award Winning Comedian.  2-Time Bestselling Author.  23 Specials.  1 Feature Film.</p>,https://infosec.exchange/@kathygriffin@mstdn.social,https://mstdn.social/@kathygriffin,https://infosec.exchange/@kathygriffin@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/282/427/554/276/292/original/e323d18e92df645c.png
jentaub@mstdn.social,true,false,,Jennifer Taub,"<p>Law Professor and Author of Big Dirty Money (Viking 2020) and Other People’s Houses (Yale Press 2014). Host of podcast Booked Up with Jen Taub. <a href=""https://mstdn.social/tags/lawprofs"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>lawprofs</span></a> <a href=""https://mstdn.social/tags/lawfedi"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>lawfedi</span></a>  <a href=""https://mstdn.social/tags/Writing"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Writing</span></a> <a href=""https://mstdn.social/tags/Dogs"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Dogs</span></a> <a href=""https://mstdn.social/tags/coffee"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>coffee</span></a> <a href=""https://mstdn.social/tags/podcast"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>podcast</span></a> <a href=""https://mstdn.social/tags/taxjustice"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>taxjustice</span></a></p>",https://infosec.exchange/@jentaub@mstdn.social,https://mstdn.social/@jentaub,https://infosec.exchange/@jentaub@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/265/407/408/052/074/original/36df0399834c4952.jpeg
meidaslisa@mastodon.social,true,false,,MeidasLisa,"<p>Save Gaia ~ Save Democracy ~Artist<br>     <a href=""https://mastodon.social/tags/MiedasMighty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MiedasMighty</span></a>  @MeidasTouch <br>Plz don't eat or wear animals skin; cruel</p>",https://infosec.exchange/@meidaslisa@mastodon.social,https://mastodon.social/@meidaslisa,https://infosec.exchange/@meidaslisa@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/108/144/774/824/286/787/original/513d502046e4aeef.jpg
washingtonpost@mstdn.social,true,false,,The Washington Post,"<p>Breaking news, analysis, and opinion. </p><p>Founded in 1877.</p><p><a href=""https://mstdn.social/tags/News"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>News</span></a></p>",https://infosec.exchange/@washingtonpost@mstdn.social,https://mstdn.social/@washingtonpost,https://infosec.exchange/@washingtonpost@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/181/267/original/ea9c425b816e159e.jpg
taylorlorenz@mastodon.social,true,false,,Taylor Lorenz,"<p>Technology columnist at The Washington Post. Previously tech reporter at The New York Times and The Atlantic News and opinions about <a href=""https://mastodon.social/tags/technology"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>technology</span></a>, <a href=""https://mastodon.social/tags/internetculture"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>internetculture</span></a>, <a href=""https://mastodon.social/tags/media"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>media</span></a>, <a href=""https://mastodon.social/tags/news"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>news</span></a>, <a href=""https://mastodon.social/tags/tech"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>tech</span></a>, <a href=""https://mastodon.social/tags/twitter"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>twitter</span></a> <a href=""https://mastodon.social/tags/journalist"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>journalist</span></a></p>",https://infosec.exchange/@taylorlorenz@mastodon.social,https://mastodon.social/@taylorlorenz,https://infosec.exchange/@taylorlorenz@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/113/312/original/7c983ab717c6f961.png
