Account address,Show boosts,Notify on new posts,Languages,Display name,Bio,Local URL,URL,Local URL,Avatar URL
ElMustachio@mastodon.social,true,false,,Michael del Castillo,"<p>Writing about <a href=""https://mastodon.social/tags/borderlessness"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>borderlessness</span></a>. Senior editor at <span class=""h-card"" translate=""no""><a href=""https://newsie.social/@Forbes"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>Forbes</span></a></span>; co-founder, Literary Manhattan; co-founder Association of Cryptocurrency Journalists and Researchers; member Pen America</p>",https://infosec.exchange/@ElMustachio@mastodon.social,https://mastodon.social/@ElMustachio,https://infosec.exchange/@ElMustachio@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/526/260/709/816/125/original/2d3691c996cf4d6e.jpg
NaomiNix@journa.host,true,false,,Naomi Nix,<p>I cover  Meta and other social media companies for The Washington Post</p>,https://infosec.exchange/@NaomiNix@journa.host,https://journa.host/@NaomiNix,https://infosec.exchange/@NaomiNix@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/524/793/090/215/673/original/afd42f822bd66092.png
michaelludden@universeodon.com,true,false,,Michael Ludden :verified:,"<p>👶Father 🚀Futurist 🤓Nerd 🏀Dubs + 🏈🏀UCLA fan<br>📜Author 💻Technologist 🎙️Speaker 👨‍💻VP Marketing <br>@ChiselStrike +ex-Google, IBM, Samsung, Bose, HTC, etc.<br>I'm for ⏩ Progress 🌈 Inclusivity ⚖️ Justice 🟰Equality<br>I may not always agree with you, but I'm always listening<br>and I hope you are too</p>",https://infosec.exchange/@michaelludden@universeodon.com,https://universeodon.com/@michaelludden,https://infosec.exchange/@michaelludden@universeodon.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/524/194/290/115/432/original/50e3f7f10e18d803.jpg
acosta@mstdn.social,true,false,,Jim Acosta,"<p>Anchor at CNN, Journalist, Author of NYT bestseller: “The Enemy of the People.”</p>",https://infosec.exchange/@acosta@mstdn.social,https://mstdn.social/@acosta,https://infosec.exchange/@acosta@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/521/378/467/068/381/original/ebcba1de5db5e629.png
oneunderscore__@mastodon.social,true,false,,Ben Collins,"<p>Senior Reporter, Dystopia Beat, NBC News</p>",https://infosec.exchange/@oneunderscore__@mastodon.social,https://mastodon.social/@oneunderscore__,https://infosec.exchange/@oneunderscore__@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/520/512/409/350/950/original/5683ab1e1ad0f59f.jpeg
AVindman@thecooltable.wtf,true,false,,Alexander S. Vindman,"<p>Husband to @natsechobbyist. Veteran. NYT Best-selling Author. Ex NSC/ WH Staffer. Senior Advisor @VoteVets. Senior Fellow, FPI and Doctoral Candidate, SAIS, JHU.</p>",https://infosec.exchange/@AVindman@thecooltable.wtf,https://thecooltable.wtf/@AVindman,https://infosec.exchange/@AVindman@thecooltable.wtf,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/515/644/683/439/639/original/bbe950512191b731.jpeg
JxckS@mastodon.social,true,false,,Jack Sweeney,"<p>Aviation and Space JackHSweeney@protonmail.com <a href=""https://grndcntrl.net/links/"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">grndcntrl.net/links/</span><span class=""invisible""></span></a></p>",https://infosec.exchange/@JxckS@mastodon.social,https://mastodon.social/@JxckS,https://infosec.exchange/@JxckS@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/513/075/422/976/090/original/c2dbda7ae4aa79c7.jpg
elonjet@mastodon.social,true,false,,Elon Musk's Jet,"<p>Tracking Elon Musk's Private Jet (N628TS) with a bot using public ADS-B data <br>, contact <span class=""h-card"" translate=""no""><a href=""https://mastodon.social/@JxckS"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>JxckS</span></a></span></p><p> for inquiries <a href=""http://ElonJet.net"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">http://</span><span class="""">ElonJet.net</span><span class=""invisible""></span></a></p>",https://infosec.exchange/@elonjet@mastodon.social,https://mastodon.social/@elonjet,https://infosec.exchange/@elonjet@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/513/032/929/077/799/original/e591aacf3350462b.png
brookingsinst@mastodon.social,true,false,,Brookings Institution,<p>Independent research and analysis on the most important policy issues in the world.</p>,https://infosec.exchange/@brookingsinst@mastodon.social,https://mastodon.social/@brookingsinst,https://infosec.exchange/@brookingsinst@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/467/185/100/287/328/original/d44b7cfa056b84e2.png
BrettMeiselas@mstdn.social,true,false,,Brett Meiselas :verified:,<p>Cofounded MeidasTouch with my brothers. Maker of videos. Committed to doing my small part to try to save our country. Host of the MeidasTouch Podcast.</p>,https://infosec.exchange/@BrettMeiselas@mstdn.social,https://mstdn.social/@BrettMeiselas,https://infosec.exchange/@BrettMeiselas@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/455/869/124/474/868/original/f64aaac258c6095a.jpg
MeidasTori@mstdn.social,true,false,,MeidasTori,,https://infosec.exchange/@MeidasTori@mstdn.social,https://mstdn.social/@MeidasTori,https://infosec.exchange/@MeidasTori@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/423/097/297/440/543/original/3483bb31c2d589d9.jpeg
RitchieTorres@universeodon.com,true,false,,Rep. Ritchie Torres,"<p>Congressman (<a href=""https://universeodon.com/tags/NY15"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NY15</span></a>). Born &amp; bred in the Bronx. Product of public housing. Fighting for ppl whose struggles were my own. Personal Account.</p>",https://infosec.exchange/@RitchieTorres@universeodon.com,https://universeodon.com/@RitchieTorres,https://infosec.exchange/@RitchieTorres@universeodon.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/420/094/132/745/592/original/16b5550e85f92cc4.png
Teri_Kanefield@law-and-politics.online,true,false,,Teri Kanefield,"<p>Former appellate defender and UC Berkeley Law graduate. My practice was limited to representing indigents on appeal.</p><p>I’ve written more than a dozen books and published more than 50 short pieces in The Washington Post, Cnn.com, and others. My book prizes include the Jane Addams Book Award.</p><p>Tfr</p>",https://infosec.exchange/@Teri_Kanefield@law-and-politics.online,https://law-and-politics.online/@Teri_Kanefield,https://infosec.exchange/@Teri_Kanefield@law-and-politics.online,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/413/528/979/372/322/original/8fd78117e5381249.jpg
AshaRangappa@masto.ai,true,false,,Asha Rangappa,<p>Lawyer and former FBI Special Agent. Now teach courses on national security law and Russian disinformation at Yale's Jackson School of Global Affairs. I go on TV when Trump commits crimes to explain why it's illegal. I love wine &amp; fries. And steam mops. 🍷🍟</p>,https://infosec.exchange/@AshaRangappa@masto.ai,https://masto.ai/@AshaRangappa,https://infosec.exchange/@AshaRangappa@masto.ai,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/405/024/918/170/548/original/c622ecbc08653b56.png
REALGJZig@mastodon.world,true,false,,REAL GJ Zig Ⓜ️🏳️‍🌈🇺🇸,"<p>This is me. Is that you? <br><a href=""https://mastodon.world/tags/MeidasMighty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MeidasMighty</span></a> Ⓜ️<br>🏳️‍🌈🇺🇸🖖<br>Historian<br>Factualist<br>Politcal &amp; News junkie<br>Tweeter Refugee<br>part-time blogger/full-time wise*ss </p><p>A GenXer who doesn't need a weatherman to know which way the wind blows</p><p>linktr.ee/realgjzig</p>",https://infosec.exchange/@REALGJZig@mastodon.world,https://mastodon.world/@REALGJZig,https://infosec.exchange/@REALGJZig@mastodon.world,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/383/324/228/738/916/original/589428b8f72bd3f7.jpg
groo79@universeodon.com,true,false,,The Gray Homer,"<p>Normal guy, neurodivergent, aphantasia.</p>",https://infosec.exchange/@groo79@universeodon.com,https://universeodon.com/@groo79,https://infosec.exchange/@groo79@universeodon.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/382/814/538/090/132/original/db7ec481a0fee882.png
Calltoactivism@universeodon.com,true,false,,CALL TO ACTIVISM :verified:,<p>We’re Democrats taking ACTION to 🛑 stop playing nice to defeat MAGA. Follow us so Trump loses the popular vote for the THIRD time.</p>,https://infosec.exchange/@Calltoactivism@universeodon.com,https://universeodon.com/@Calltoactivism,https://infosec.exchange/@Calltoactivism@universeodon.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/378/135/860/069/089/original/d7f4587f62f26859.png
MeidasStaciOG@mstdn.social,true,false,,Meidas-Staci,,https://infosec.exchange/@MeidasStaciOG@mstdn.social,https://mstdn.social/@MeidasStaciOG,https://infosec.exchange/@MeidasStaciOG@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/378/118/869/571/006/original/b19a99a197c92a22.jpeg
dylan@journa.host,true,false,,Dylan Freedman,"<p>Engineering lead, Elections Platforms at The Washington Post.</p><p>Coding new tools for journalists and the public.</p><p>Past at DocumentCloud, Stanford Journalism, Google AI. 🏃🏻 🎹</p>",https://infosec.exchange/@dylan@journa.host,https://journa.host/@dylan,https://infosec.exchange/@dylan@journa.host,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/377/608/636/932/079/original/93b1e8bccf167ed4.jpg
joyannreid@masto.ai,true,false,,Joy-Ann Reid,,https://infosec.exchange/@joyannreid@masto.ai,https://masto.ai/@joyannreid,https://infosec.exchange/@joyannreid@masto.ai,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/376/011/403/351/908/original/827b809967613af7.png
walterolson@mastodon.sdf.org,true,false,,Walter Olson,"<p>Writer, about law especially; Cato Institute. Blogged at Overlawyered (1999-2020). Election law, Maryland civic stuff. On Post at <span class=""h-card""><a href=""https://mastodon.sdf.org/@walterolson"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>walterolson</span></a></span>.</p>",https://infosec.exchange/@walterolson@mastodon.sdf.org,https://mastodon.sdf.org/@walterolson,https://infosec.exchange/@walterolson@mastodon.sdf.org,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/374/513/621/123/950/original/4529c1b2b75f4fe3.png
SrRochardBunson@universeodon.com,true,false,,Sir Rochard 'Dock' Bunson,"<p><a href=""https://universeodon.com/tags/Generalist"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Generalist</span></a></p><p>Be excellent to each other.</p><p>Except for <a href=""https://universeodon.com/tags/Fascists"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Fascists</span></a>. They can get fucked.</p><p>If you aren't a <a href=""https://universeodon.com/tags/Nazi"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Nazi</span></a> but I annoy you, you can mute my <a href=""https://universeodon.com/tags/Boosts"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Boosts</span></a></p><p>""Help grow your <a href=""https://universeodon.com/tags/local"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>local</span></a> <a href=""https://universeodon.com/tags/bee"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>bee</span></a> &amp; <a href=""https://universeodon.com/tags/Butterflies"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Butterflies</span></a> polulation""<br><span class=""h-card"" translate=""no""><a href=""https://universeodon.com/@BobMastodon"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>BobMastodon</span></a></span></p><p>Make Punching Nazis Cool Again<br><a href=""https://universeodon.com/tags/MPNCA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MPNCA</span></a></p><p><a href=""https://universeodon.com/tags/ArtFED"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ArtFED</span></a>             <a href=""https://universeodon.com/tags/TVAC"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TVAC</span></a></p><p>""The Resistance Will  Be Federated""</p><p>🙏 Take my Stuff (Original posts CC-BY-SA 4.0)</p><p><a href=""https://universeodon.com/tags/WeAreJonMastodon"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>WeAreJonMastodon</span></a><br><a href=""https://universeodon.com/tags/TheResistanceWillBeFederated"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>TheResistanceWillBeFederated</span></a></p><p>🐝</p><p>Also at <span class=""h-card"" translate=""no""><a href=""https://calckey.social/@SrRochardBunson"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>SrRochardBunson</span></a></span> on <a href=""https://universeodon.com/tags/Calckey"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Calckey</span></a> </p><p>No TERFs or astroturf</p>",https://infosec.exchange/@SrRochardBunson@universeodon.com,https://universeodon.com/@SrRochardBunson,https://infosec.exchange/@SrRochardBunson@universeodon.com,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/374/359/808/873/178/original/7a66a9737e391d19.jpg
MeidasBodhi@mastodon.world,true,false,,MeidasBodhi,"<p>Never Trump.  Pro-Democracy. <a href=""https://mastodon.world/tags/MeidasTouch"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MeidasTouch</span></a> <a href=""https://mastodon.world/tags/MeidasMighty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MeidasMighty</span></a> <a href=""https://mastodon.world/tags/ProDemocracy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ProDemocracy</span></a> <a href=""https://mastodon.world/tags/Climate"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Climate</span></a> <a href=""https://mastodon.world/tags/Science"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Science</span></a> <a href=""https://mastodon.world/tags/Blue"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Blue</span></a> <a href=""https://mastodon.world/tags/Liberal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Liberal</span></a></p>",https://infosec.exchange/@MeidasBodhi@mastodon.world,https://mastodon.world/@MeidasBodhi,https://infosec.exchange/@MeidasBodhi@mastodon.world,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/370/390/211/305/040/original/250c8664a4bf7452.jpeg
ArleneMach@mstdn.party,true,false,,ArleneMach,"<p>Artist, not a bot.</p>",https://infosec.exchange/@ArleneMach@mstdn.party,https://mstdn.party/@ArleneMach,https://infosec.exchange/@ArleneMach@mstdn.party,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/368/903/886/875/124/original/1897113c4471a5b5.jpeg
tbonier@ohai.social,true,false,,Tom Bonier,"<p>CEO @ TargetSmart, Adjunct Lecturer @ Howard U, Member @ SEIU Local 500 press inquiries @ press@targetsmart.com</p>",https://infosec.exchange/@tbonier@ohai.social,https://ohai.social/@tbonier,https://infosec.exchange/@tbonier@ohai.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/364/907/827/222/895/original/2a7cdd627416e11c.png
